ppn,isbn_normalise,titre,annee,nomAuteur,lieuPublication,editeur,sujet,raisons,Source,Ensemble,Acquisition,Occupations,date_naissance,date_deces
028364783,9788831102117,Ed egli si nascose,2000,"Silone, Ignazio",Roma,Città Nuova,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788831711890,Introduzione alla Divina Commedia,2012,"Ossola, Carlo",Venezia,Marsilio,,,NZ,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788831722353,"Ungaretti, poeta",2016,"Ossola, Carlo",Venezia,Marsilio,,,NZ,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788831749947,Edipo,1987,"Tesauro, Emanuele",Venezia,Marsilio ed.,,,NZ,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788831753203,<<Il>> porto sepolto,1994,"Ungaretti, Giuseppe",Venezia,Marsilio,,,NZ,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788831758741,Oratori sacri,1996,"Metastasio, Pietro",Venezia,Marsilio,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788831773522,Europa : miti di identità,2001,"Ossola, Carlo",Venezia,Marsilio,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788831778817,Venezia nella sua storia : morti e rinascite,2003,"Ossola, Carlo",Venezia,Marsilio - Fondazione Giorgio Cini,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788831799966,Il continente interiore : cinquantadue stazioni,2010,"Ossola, Carlo",Venezia,Marsilio,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788833904504,I demoni meridiani,1988,"Caillois, Roger",Torino,Bollati Boringhieri,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788833908533,Per viver meglio : proposta per un sistema economico-sociale,1994,"Olivetti, Massimo",Torino,Bollati Boringhieri,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788833918525,Il simbolismo dell'occhio,2008,"Deonna, Waldemar",Torino,Bollati Boringhieri,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788834326961,Erasmo nel notturno d'Europa,2015,Carlo Ossola,Milano,Vita e Pensiero,,,BNF,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788834331217,Italo Calvino : l'invisibile e il suo dove,2016,"Ossola, Carlo",Milano,"VP, Vita e Pensiero",,,NZ,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788834809730,Molteplicità e coerenza : il lascito di Calvino al XXI secolo,2010,"Ossola, Carlo",Torino,Giappichelli,,,NZ,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788840009216,Frammenti : le scritture dell'incompleto,2003,"Segre, Cesare",Milano,Unicopli,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788842225447,Francesco Scaramuzza : le tavole per la Divina commedia,2021,Carlo Ossola,Torino,Allemandi,,,BNF,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788844600082,Antologia della poesia italiana,1997,"Segre, Cesare",Torino - Paris,Einaudi - Gallimard,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788844600679,Antologia della poesia italiana,1998,Carlo Ossola,Torino,Einaudi,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788844600761,Antologia della poesia italiana,1999,"Segre, Cesare",Torino,Einaudi,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788845230066,Portafoglio d'un operaio,1984,"Cantù, Cesare",Milano,Bompiani,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788860366702,"Raccontare cultura : l'avventura intellettuale di ""Tuttolibri,"" 1975-2011 ; e una antologia degli articoli più significativi",2011,"D’Agostino, Anna",Roma,Donzelli,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788867923052,"Ungaretti, un poeta da vivere",2021,"Ungaretti, Giuseppe",Rimini - Urbino,Raffaelli Editore - Fondazione Carlo e Marise Bo,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788867923724,Carlo Bo alla ricerca di un Proust niente affatto perduto,2023,Carlo Ossola,[Urbino] - Rimini,Fondazione Carlo e Marise Bo per la letteratura europea moderna e contemporanea - Raffaelli editore,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788869731969,Viaggio a Maria,2016,"Ossola, Carlo",Roma,Salerno editrice,,,NZ,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788873801832,Dante e l'Islam,1993,"Asín Palacios, Miguel",Parma,Pratiche,,,NZ,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788873802051,A tavola con i Romani antichi : superstizioni e credenze conviviali,1994,"Renard, Marcel",Parma,Pratiche Editrice,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788873804222,Dante e l'Islam,1997,"Asín Palacios, Miguel",[Milano],EST,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788877102706,<<Il>> povero nella città,1993,"Ungaretti, Giuseppe",Milano,SE [Studio Editoriale],,,NZ,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788878980693,"""Calcolando dagli applausi"" : il teatro ducale di Parma nell'età di Maria Luigia",2013,Carlo Ossola,Parma,Grafiche Step editrice,,,BNF,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788882123147,Poesie (forse) utili : con autografi e disegni inediti,2002,"Romano, Lalla",Novara,Interlinea,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788882123840,Poesie (forse) utili : con autografi e disegni inediti,2002,Carlo Ossola,Novara,Interlinea,,,BNF,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788882413552,"Rome et ses religions : culte, morale, spiritualité ; en relisant ""Lux Perpetua"" de Franz Cumont ; [journée d'étude, Collège de France, 31 mars 2010]",2010,"Bonnet, Corinne",Palermo,Salvatore Sciascia editore,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788883426322,Discorso sugli angeli custodi,2008,"Bossuet, Jacques Bénigne",Bologna,Pendragon,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788884022240,Il Prisma dei moralisti per il tricentenario de La Bruyère : atti Del convegno dell'Università della Tuscia e delle Libera università Maria SS. Assunta ; 22-25 maggio 1996,1997,"Papasogli, Benedetta",Roma,Sa Salerno,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788884190321,Un pensiero che seguita a pensare : giornale 1933-1997,2001,"Bigongiari, Piero",Torino,N. Aragno,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788884190826,Frate Jacopone,2001,"Sapegno, Natalino",Turin,Nino Aragno Editore,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788884192257,"Poésie, mémoire et oubli",2005,"Bonnefoy, Yves",Torino,N. Aragno,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788884195524,"Création, Renaissance, Ordre du monde",2012,"Ossola, Carlo",Torino,N. Aragno,,,NZ,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788885227330,Tracce di cammino,1992,"Hammarskjöld, Dag",Magnano,Ed. Qiqajon,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788885825567,L'écriture détournée : essai sur le texte narratif de C.E. Gadda,1990,"Fratnik, Marina",Torino,Albert Meynier,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788886231084,Scritture di fabbrica : dal vocabolario alla società,1994,"Ossola, Carlo",Torino,Scriptorium,,,NZ,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788886231244,<<L'>>anima in Barocco : testi del Seicento italiano,1995,"Ossola, Carlo",Torino,Scriptorium,,,NZ,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788888997735,Nessun consuntivo : I 90 anni di Andrea Zanzotto,2011,Carlo Ossola,Crocetta del Montello,Antiga,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788890013850,<<Le>> antiche memorie del Nulla,1997,"Ossola, Carlo",Roma,Ed. di storia e letteratura,,,NZ,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788892216006,Il magistero : testi e documenti del pontificato,2022,Jean Paul,Città del Vaticano - Cinisello Balsamo,Libreria editrice vaticana - San Paolo,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
028364783,9788893801317,"Les ""lundis du Collège de France"" à Aubervilliers : Allocution de Jack Ralite",2021,"Ossola, Carlo",[Turin],Nino Aragno Editore,,,SUDOC,Auteur,,professeur d'université | critique littéraire | philologue,1946,
02837083X,9780226483559,"Deep refrains : music, philosophy, and the ineffable",2017,"Gallope, Michael",Chicago,The University of Chicago Press,,,SUDOC,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9780226483696,"Deep refrains : music, philosophy, and the ineffable",2017,"Gallope, Michael",Chicago,The University of Chicago Press,,,SUDOC,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9780486290393,"Bruch's ""Kol Nidrei""",1996,"Bruch, Max",New York,Dover,,,NZ,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9780520250888,"Jewish identities : nationalism, racism, and utopianism in twentieth-century music",2008,"Móricz, Klára",Berkeley,University of California Press,,,NZ,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9780793551880,Suite hébraique : for viola (or violin) and orchestra,1953,"Bloch, Ernest",New York,G. Schirmer,,,NZ,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9780793552139,Schelomo (Solomon) : rhapsodie hébraïque pour violoncello solo et grand Orchestre,1918,"Bloch, Ernest","New York, N.Y.",Schirmer,,,NZ,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9780810857285,Voices in the wilderness : six American neo-romantic composers,2006,"Simmons, Walter","Lanham, Md",Scarecrow Press,,,NZ,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9780825865640,Prayer : no. 1 of From Jewish life,2007,"Bloch, Ernest",New York,Carl Fischer,,,NZ,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9780853351948,"Ernest Bloch and his music : a monograph, catalogue of works & bibliography",1973,"Kushner, David Z.",Glasgow,MacLellan,,,NZ,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9781108792622,Ernest Bloch studies,2020,"Knapp, Alexander",Cambridge - New York,Cambridge University Press,,,NZ,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9783030211738,Ernst Bloch : the pugnacious philosopher of hope,2019,Ernest Bloch,Cham,Palgrave Macmillan,,,BNF,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9783416650007,Die Musik in der Geistesgeschichte : Studien zur Situation der Jahre um 1910,1970,Ernest Bloch,Bonn,H. Bouvier u. Co,,,BNF,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9783447053204,Ich möchte das Meine unter Dach und Fach bringen... : Ernst Blochs Geschäftskorrespondenz mit dem Aufbau-Verlag 1946-1661,2006,Ernest Bloch,Wiesbaden,O. Harrassowitz,,,BNF,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9783826067273,"Fremdes Zuhause, Urvertraute Fremde : zur aktuellen Debatte über Fremd und Eigen aus Blochscher Perspektive",2019,Ernest Bloch,Würzburg,Königshausen und Neumann,,,BNF,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9783828881310,Die Macbeth-Opern von Giuseppe Verdi und Ernest Bloch : ein textueller und musikalischer Vergleich,2000,Ernest Bloch,Marburg,Tectum,,,BNF,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9783830001560,Die Metaphysik des moralischen Subjekts bei Emmanuel Levinas und Ernst Bloch,2000,"Retterath, Marion",Hamburg,Verlag Dr. Kovač,,,SUDOC,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9783882090079,Bloch zur Einführung,1980,"Horster, Detlef",Hannover,SOAK Verl.,,,NZ,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9783893760749,Zukunft gestalten : Reden und Beiträge zum Ernst-Bloch-Preis 1997,1998,"Kufeld, Klaus",Mössingen-Talheim,Talheimer Verlag,,,NZ,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
02837083X,9783938286364,Polyphone Dialektik,2008,Ernest Bloch,Nürnberg,Antogo Verl.,,,BNF,Auteur,,photographe | compositeur ou compositrice | pianiste | professeur ou professeure de musique,1880,1959
028375467,9782940402052,Le concept de tradition,2008,Josef Pieper,Genève,Ad Solem,Tradition (philosophie),lieu_publication,BNF,Dépôt légal,,,1904,1997
028375467,9782940402311,"Le concept de création : la ""philosophie négative"" de saint Thomas d'Aquin",2010,Josef Pieper,Genève,Ad Solem,Création (religion) | http://data.bnf.fr/ark:/12148/cb11926496p#about,lieu_publication,BNF,Dépôt légal,,,1904,1997
028376684,9782738424327,<<Le>> défi des langues : du gâchis au bon sens,1994,"Piron, Claude",Paris,Ed. L'Harmattan,,,NZ,Auteur,,poète ou poétesse | psychologue | traducteur ou traductrice | espérantiste | interprète | essayiste | auteur ou autrice de non-fiction | espérantologue,,
